"","baseMean","log2FoldChange","lfcSE","pvalue","padj"
"Klc2",76.493483593133,0.0222569279127187,0.116566040099123,0.362292264111849,NA
"Klc4",207.22726017362,0.0256388023917954,0.114733992874429,0.443209132088966,0.899892734251012
"Klf10",308.312861701127,0.00875541385852544,0.112944452273394,0.687736834610009,0.953810004235839
"Klf11",83.7966522530712,0.0115407878610373,0.114686763900063,0.626221326253192,NA
"Klf13",219.391012419429,-0.00234419555726983,0.114446814847714,0.896024912573441,0.984446939666879
"Klf2",115.118359440907,0.0222987996177371,0.117194314623985,0.313153577236684,NA
"Klf3",92.3490707771456,0.0200047997699838,0.115815398276548,0.429183929769775,NA
"Klf5",82.376566971575,0.0468898882431543,0.12769107084067,0.0568233548412784,NA
"Klf6",371.815493512768,0.0568265755753772,0.130038519195893,0.117143370817809,0.722599235744285
"Klf7",87.3007732218066,0.00127585660002599,0.113613403578919,0.957834309927591,NA
"Klhdc10",209.75340417267,0.0514358147259082,0.126613130092022,0.15184955959946,0.761333284621121
"Klhdc2",598.757910675705,0.0047453469384081,0.109242780866108,0.898612631231919,0.984969555403232
"Klhdc3",313.552666375493,0.028710205589729,0.115304049178284,0.40848434950322,0.887708197796149
"Klhdc4",298.29264637241,-0.00767658427462978,0.111672481057724,0.825842207013912,0.97481127870347
"Klhl11",113.124942540956,0.0302462812047171,0.119559517464209,0.194169064534889,NA
"Klhl12",114.849033045059,0.0475947087154076,0.127047786715081,0.0912990426037595,NA
"Klhl15",69.2853409270023,0.0427357417248882,0.124959828662044,0.101154069860762,NA
"Klhl18",96.3999878035251,-0.0178136001627435,0.114867881384412,0.509292083240328,NA
"Klhl2",236.30917896537,0.0563564707690296,0.130028736865843,0.115926929612978,0.722599235744285
"Klhl20",161.779346023286,0.00969812748180886,0.112941756664028,0.728898090072453,NA
"Klhl21",71.567088149164,0.0577054627231143,0.135515792383424,0.0217719787024685,NA
"Klhl22",142.365881104341,-0.0080473556563517,0.11232529908506,0.783727827896794,NA
"Klhl23",61.8072518186461,0.00878846166054956,0.114425167609198,0.701747417920748,NA
"Klhl24",588.865092791733,0.0210671154949284,0.113877842489165,0.514125525767289,0.91962744379355
"Klhl25",94.6271431374559,0.00291537706026657,0.112988474403694,0.904104907497805,NA
"Klhl26",47.0771786325919,0.0598324838490103,0.138157697709608,0.00834799328868611,NA
"Klhl28",97.5241290869642,-0.00730479186328741,0.113302653819334,0.783182040701833,NA
"Klhl36",77.27705885782,0.0284374962178499,0.118483532194899,0.255927931539012,NA
"Klhl41",223.73182840982,-0.0107539884183008,0.112936604183714,0.713368872512287,0.956413375852156
"Klhl42",65.8245608543863,0.0229928046079441,0.117915648905793,0.224392333471711,NA
"Klhl5",718.281251951036,0.106467926935174,0.181832166555496,0.0299786684179897,0.564946491695756
"Klhl6",853.807706265986,-0.0299112032734352,0.113740686545378,0.450279141212333,0.902007141865957
"Klhl7",185.086042826673,0.0156951217836535,0.113142893406793,0.612569595234303,0.940294381981495
"Klhl9",398.711636054215,0.00200039939246953,0.110403217624788,0.955342687387711,0.99464244343302
"Klk8",45.3111679122535,-0.00586911606502777,0.114702004084017,0.768276442109261,NA
"Klra2",52.7269882797021,0.01071563271661,0.11513668625587,0.595516762344162,NA
"Klrb1f",88.1781007100035,0.0322957795189548,0.120134858212096,0.184200427620934,NA
"Kmt2a",1516.0402901353,-0.0770548119003026,0.140173976437009,0.105307405463956,0.717993188986304
