"","baseMean","log2FoldChange","lfcSE","pvalue","padj"
"Actn4",390.921254827599,0.745282420186475,0.430176476067265,0.00319893973997771,0.0828948996546735
"Actr10",138.233530325367,0.00949254444221548,0.162722871995737,0.911963737416602,0.992108916879898
"Actr1a",161.275978531052,0.0234443118711857,0.16485321027679,0.780000398347909,0.969773297210515
"Actr1b",53.2840321687013,0.0174691327224124,0.174605376999773,0.807088056381148,0.974930762018521
"Actr2",1268.07482950694,0.125290486082802,0.191327206752348,0.213969466238449,0.742222934537407
"Actr3",1198.02609237806,-0.00235115798373725,0.15127060786159,0.977308601948699,0.995195822009487
"Actr5",51.1488488373724,0.0726479244862333,0.191232062288662,0.315463438757704,0.822799182402793
"Actr6",58.397736744552,-0.00880415369152636,0.172074757728582,0.902340844906568,0.991504701272462
"Actr8",31.857704038541,-0.0294270503799288,0.180496292664588,0.641019053398205,NA
"Acvr1b",44.1511469332922,-0.0444533725392001,0.182574676604685,0.503742077352306,0.896640213518152
"Acy1",128.431947553893,0.23738973445108,0.2979948396408,0.052817934281327,0.437991100877748
"Acyp1",20.0087008231934,-0.0843129770877275,0.207495882871312,0.138449391674999,NA
"Acyp2",8.6152413847358,-0.0350240184487525,0.190424242746295,0.369464470700544,NA
"Ada",81.7320260412396,-0.0604819053673749,0.178453539630465,0.453976490868596,0.885461485791786
"Adam10",527.564833781558,-0.133097041671772,0.197658125169604,0.186872365991867,0.709365001340364
"Adam15",249.817980498593,0.012157747447063,0.157930998856288,0.891967541750598,0.990283401122198
"Adam17",352.997040534843,-0.0413647820946773,0.162792924266627,0.637631593009649,0.9330074586988
"Adam3",12.3636242648005,-0.0301593966540349,0.18829421802393,0.465403371994813,NA
"Adam8",132.694456855552,-0.804296824117102,0.374609750632665,0.00142056608208881,0.0465468230971757
"Adam9",112.698069927079,-0.0469782469605319,0.171302330334832,0.570298115554103,0.916344976723029
"Adamts10",27.0348223426765,-0.048010733203366,0.187008611357904,0.427135371232195,NA
"Adamtsl4",10.9694323429553,-0.0372765128486867,0.190489967431812,0.372813578209433,NA
"Adap1",115.879152962062,0.0629724526260937,0.179136774872117,0.442782430543653,0.882203326046898
"Adar",209.883766635515,0.114482040521552,0.191202431524852,0.234783408952218,0.762553422218468
"Adat1",12.2188916301349,-0.0289509941033613,0.187346438288345,0.515041494064592,NA
"Adat2",16.9164208732563,-0.0175677461744782,0.183638273386405,0.724145108782569,NA
"Adck1",28.6399709421516,-0.0168464074531068,0.180920685893536,0.764804680354663,NA
"Adck2",40.1952099605135,-0.0251121380520782,0.179722099505434,0.692090141674748,0.949531540045483
"Adck5",22.3756990081841,0.0296588850505387,0.183706609603418,0.596914779621645,NA
"Adcy3",28.3316059683026,-0.102309780877144,0.21677967814546,0.120963576334889,NA
"Adcy7",191.849425884387,-0.0795804207751532,0.175676140134425,0.380794193346817,0.850231721084856
"Adcy9",18.5832436441293,0.00178982532734751,0.181885394568119,0.974946568159942,NA
"Add1",352.45109535929,0.0839260189434897,0.171692465495889,0.37563698769245,0.849323347204499
"Add3",422.48881474214,0.00113619055120005,0.154578867841842,0.992248231029156,0.997521472292376
"Adgrb1",32.333559705623,-0.0429728019769585,0.183801952629413,0.499133807910927,NA
"Adgre1",244.58946186826,-0.742627474116991,0.362373016778885,0.00184712703585579,0.0557576911089448
"Adgre4",19.1813298497471,0.0178841516687628,0.183321913134769,0.728852278541423,NA
"Adgre5",410.040909158294,-0.290058857781911,0.297629696663028,0.0369485065219243,0.366578277118742
"Adgrg1",89.1011980054723,-0.0326780184679442,0.189757614056614,0.398127388287378,0.861593303401896
"Adgrg3",396.936214680977,-0.136188168274645,0.203160317741014,0.170749525863824,0.69374809595981
"Adgrl4",35.7143231798714,-0.123745119903038,0.230585035144792,0.0931364746821285,NA
"Adh5",299.006575508803,0.118644510423729,0.198968804612142,0.209076736751552,0.738271428963757
"Adi1",26.393540786319,-0.0394446827445773,0.184519598502351,0.510449138955772,NA
"Adipor1",186.850271744921,-0.0752843835454598,0.178137960253928,0.39224300856702,0.855487730060661
"Adipor2",189.031064047429,-0.113589874300807,0.196845788897964,0.224439196474701,0.754435183673068
"Adk",118.800939727499,0.00937619413529062,0.165478700890958,0.909992435142083,0.992108916879898
"Adnp2",107.641750247665,0.0666616841215955,0.177166664509838,0.433262306149513,0.877853581873567
"Ado",22.3090198162946,0.0857207033970091,0.206856457152591,0.156437942269199,NA
"Adpgk",367.197127133673,-0.174344615639691,0.216815548524535,0.11658567471004,0.603120969899252
"Adprh",183.091438002317,-0.236954662236616,0.289417718796499,0.053807813762803,0.441909324318245
"Adprhl2",93.6962609375861,0.0317826203916189,0.170007069039113,0.693688523111674,0.949531540045483
"Adprm",14.5628864513805,0.000983133937194135,0.183178620317458,0.985979198901114,NA
"Adrb2",14.8701993335056,-0.0354622837045172,0.18769848404741,0.46860592085848,NA
"Adsl",184.135581337984,0.0865728768811761,0.181314392243559,0.336340247752156,0.830966872439479
"Adss",541.332945902319,0.01180371223346,0.152708129816425,0.905019222962486,0.991885687584417
"Adssl1",199.90426974178,-0.0102651999901515,0.160070154348786,0.90344860093038,0.991504701272462
"Aebp2",103.906941381219,-0.00834291897831786,0.169788541356385,0.912056451334775,0.992108916879898
"Aen",25.9420511121628,-0.0318633965057692,0.183107206848588,0.588548337179032,NA
"Afap1",31.4516191305506,-0.0184711939602503,0.179322790529316,0.761836208208432,NA
"Afap1l1",6.36779913687801,0.00644180993905632,0.186960865918972,0.849095580344723,NA
"Afdn",5.38575425376455,0.0378162701506835,0.192904116518385,0.220729806741565,NA
"Aff1",155.42272886005,0.0947755319647748,0.184951331151882,0.300138162108905,0.806509907803543
"Aff2",16.5905092672757,0.00173391877920838,0.182911065413002,0.97468968627196,NA
"Aff4",50.963722576024,0.0348364581697263,0.178964570020963,0.615940805385107,0.92822694203265
"Afg1l",9.71364994407085,0.0024498225558851,0.185158513129091,0.954939601047988,NA
"Afg3l1",154.650471713091,0.082483336037126,0.180838161639633,0.352206459231133,0.83960252921536
"Afg3l2",148.896902785083,0.00118883518181589,0.16248632224557,0.9905700226548,0.997521472292376
"Aftph",102.420976291045,-0.0611958075599193,0.17967063402723,0.44565777399878,0.882544580056282
"Aga",105.673409529555,-0.136127837288953,0.221794274026825,0.135589498797715,0.63237177905759
"Agap1",33.775883232718,0.0340720962481148,0.182454936549421,0.584377679628894,NA
"Agap2",77.5352500727467,-0.0519563022994218,0.178164531458493,0.504515560530234,0.896688320078007
"Agap3",46.5084845139899,0.0372701305485844,0.178554191927416,0.597032958193973,0.923204914918473
"Agfg1",44.0036990773165,0.0335006527435593,0.178936522157642,0.626268439971842,0.929563409012479
"Agfg2",9.4167588143521,0.00712340053967669,0.185476478409901,0.863611912192488,NA
"Aggf1",133.897730498199,0.0983816886626752,0.190729688411787,0.273310766212657,0.79387266049874
"Agk",49.6279964086226,0.0151186593834314,0.175081590415662,0.827878328731127,0.979322422343551
"Agl",177.167456713314,0.252198144955041,0.299753285937387,0.0486739635354415,0.423657581385936
"Ago1",62.7018976497966,0.00667105567143435,0.171319041612323,0.930121401245774,0.992801538701496
"Ago2",166.556265083007,0.13117159361569,0.201831039983819,0.183989519680255,0.707640121952972
"Ago3",12.7990559581945,-0.010832262849845,0.184531776583467,0.809055721131186,NA
"Ago4",26.1410523677923,-0.0441329945720988,0.186011754620664,0.461955493105701,NA
"Agpat1",33.0337148097871,0.0324986753997935,0.181097336035372,0.610023830015926,NA
"Agpat2",13.8413116898158,0.00201299282828366,0.183747869337645,0.967763036055522,NA
"Agpat3",14.8552480194866,-0.0353303987794297,0.187663709135436,0.470276379910306,NA
"Agpat4",9.38864471788034,-0.0422303078842617,0.192423018660279,0.293974015025352,NA
"Agpat5",92.0435579859149,-0.021038221467342,0.169850861674801,0.78561467824734,0.971109409508529
"Agps",811.965727978348,-0.117972229659192,0.179177495257643,0.245795853921303,0.773232613375014
"Agrn",67.873502484763,-0.476931844556137,0.589158053632438,0.0138238133792602,0.210322093638878
"Agtpbp1",142.788296542854,0.0203933370393554,0.164891857367907,0.808727106151073,0.975116053714434
"Ahctf1",186.89506495246,0.966253574391851,0.321824349497131,0.000131276003187985,0.0093123914761477
"Ahcyl1",246.968764015374,0.00731514380587742,0.15791230336317,0.942544352548356,0.994211912993272
"Ahcyl2",38.573867321036,0.0234161034318503,0.177601414298374,0.727512097363589,NA
"Ahsa1",304.888690155032,0.061068156871204,0.164631939489396,0.507024969967084,0.897387608447913
"Ahsa2",64.8895852985372,-0.0599230476723965,0.183367659664507,0.425434504848785,0.876098026361668
"Aida",30.1072366147606,0.0369630395056759,0.182666384120182,0.554648708736573,NA
