"pathway","pval","padj","ES","NES","nMoreExtreme","size","leadingEdge"
"RA_Visual_phototransduction%R-MMU-2187338",0.160804020100503,0.324099659206042,0.497716719470072,1.27768338013542,63,21,"MYO7A;FNTB;LRP10"
"RA_Downstream_TCR_signaling%R-MMU-202424",0.159189580318379,0.324099659206042,-0.441167602716431,-1.24023417722494,109,50,"RPS27A;TAB2;PSMB5;PSMB6;PSMA7;PSMD9;PSMB1;NFKBIA;PSMD13;PSMC5;PSMD7;PSMD10;PDPK1;CDC34;PSMD4"
"RA_Conversion_from_APC/C:Cdc20_to_APC/C:Cdh1_in_late_anaphase%R-MMU-176407",0.161290322580645,0.324099659206042,0.517645018467813,1.25028286207663,64,17,"CDC23;ANAPC2;CDC16;UBE2E1;ANAPC1"
"RA_VEGFR2_mediated_vascular_permeability%R-MMU-5218920",0.160194174757282,0.324099659206042,0.540078410809174,1.26227041735992,65,15,"AKT1;CTNNA1;MTOR;RAC1;JUP"
"WP_Alpha6-Beta4_Integrin_Signaling_Pathway%WP488",0.175637393767705,0.325727530260108,0.406510063231161,1.20999344689195,61,38,"AKT1;ERBIN;PIK3CG;MTOR;RAC1;SHC1;PLEC;PIK3R2;PIK3CB;PAK1;SMAD3;YWHAZ;ITGA6;CASP3"
"WP_Myometrial_Relaxation_and_Contraction_Pathways%WP385",0.173913043478261,0.325727530260108,0.358662996696587,1.16594422234298,51,67,"GRK6;PLCG2;ARRB1;PRKCB;DGKZ;PDE4D;GNAS;ADCY3;PLCG1;ATP2A2;YWHAQ;SLC8A1;GNB5;ITPR1;CREB1;ITPR2;GABPB1"
"KEGG_Nucleocytoplasmic_transport%mmu03013",0.154440154440154,0.326177606177606,0.349445896193307,1.20172973196082,39,93,"NUP160;THOC1;NUP107;POM121;CASC3;NUP214;NUP205;NUP188;XPO5;NUP133;RANBP2;XPO1;NUP93;IPO11;XPO7;TMEM33;NUP155;NUP88;CSE1L;KPNA3;NUP98;KPNA4;KPNA1;XPO6;NXT2;THOC2;XPO4;IPO9;AAAS;TPR"
"KEGG_Human_T-cell_leukemia_virus_1_infection%mmu05166",0.15668202764977,0.328286153170946,0.301499636465705,1.13193323087709,33,165,"MYC;JAK3;BUB1B;CDC23;TLN1;AKT1;ANAPC2;JAK1;KAT2A;VAC14;ESPL1;MAP3K3;CDC16;TGFBR2;ITGB2;XPO1;ANAPC1;NFATC1;ADCY3;ATR;CRTC1;ELK4;NFATC3;ITGB2L;MAP2K1;MAD1L1;IKBKG;PRKACA;KAT5;TRP53"
"KEGG_Th17_cell_differentiation%mmu04659",0.158064516129032,0.328575057150114,0.368826908090926,1.17583548714062,48,59,"JAK3;JAK1;STAT6;TYK2;MTOR;TGFBR2;STAT1;NFATC1;PLCG1;MAPK14;NFATC3;IKBKG;JAK2;TGFB1;HIF1A;IFNGR1;SMAD3;SMAD4;STAT3;MAPK1;IL12RB1;RELA;STAT5A;NFKBIE;IL6ST"
"BP_protein_autophosphorylation%0046777",0.0423076923076923,0.329216417910448,0.393248301477755,1.34103195946961,10,96,"CAD;SIK2;RIPK3;HCK;MTOR;MAP3K3;MINK1;MARK2;EIF2AK1;RIPK1;VRK2;ATR;TTK;EIF2S1;MAP3K9;CSF1R;FER;MELK;PRKACA;PEAK1;JAK2;EEF2K;STK24;STK10;ULK1;CLK3;SYK;MAP3K11;PAK1;ATM"
"BP_intra-Golgi_vesicle-mediated_transport%0006891",0.041871921182266,0.329216417910448,0.577730657248515,1.55056763188077,16,22,"COPB1;COPG1;COPA;COPG2;COPB2;COG2;COG5;COG6;NSF;GOSR2"
"BP_regulation_of_signal_transduction%0009966",0.0425,0.329216417910448,0.538821244722706,1.48193639597903,16,24,"GRK6;PPP6R1;GNAS"
"KEGG_Osteoclast_differentiation%mmu04380",0.16044776119403,0.329875896204098,0.345215157068519,1.14929422393143,42,78,"PLCG2;AKT1;JAK1;TYK2;RAC1;TGFBR2;STAT1;NFATC1;STAT2;CSF1R;SQSTM1;MAPK14;MAP2K1;IKBKG;IFNAR1;TEC;CREB1;PIK3R2;PIK3CB;SYK"
"KEGG_Synaptic_vesicle_cycle%mmu04721",0.161189358372457,0.329875896204098,-0.491174035522362,-1.23933180108701,102,30,"ATP6V1G1;ATP6V1F;ATP6V0B;AP2S1;CLTA;CLTB;ATP6V1D;ATP6V0E"
"RA_Transcriptional_regulation_by_RUNX3%R-MMU-8878159",0.166666666666667,0.331566548881036,-0.454539606196844,-1.23933573842908,110,42,"RPS27A;PSMB5;PSMB6;CCND1;PSMA7;PSMD9;PSMB1;KAT2B;PSMD13;PSMC5;PSMD7;PSMD10;PSMD4;EP300;MAML3;PSME1"
"RA_Cellular_response_to_hypoxia%R-MMU-1234174",0.168389955686854,0.333815299477812,-0.445023574023466,-1.22249371357002,113,44,"RPS27A;RBX1;ELOB;PSMB5;ELOC;PSMB6;PSMA7;PSMD9;PSMB1;PSMD13;PSMC5;PSMD7;PSMD10;PSMD4;VHL;EP300"
"RA_DNA_Damage_Bypass%R-MMU-73893",0.172619047619048,0.33526734739591,0.392667480132919,1.20185430655621,57,42,"POLE;WDR48;RAD18;POLD1;VCP;DDB1;CUL4B;NPLOC4;REV1;RFC5;UBA7;RPA1"
"RA_GPCR_ligand_binding%R-MMU-500792",0.170731707317073,0.33526734739591,-0.477012028762047,-1.24363634737485,111,33,"CXCR4;RAMP1;PENK;HEBP1;GAL;FPR2;C5AR2;CX3CR1;CCL6;PTAFR;ADRB2;GPR65"
"RA_Estrogen-dependent_gene_expression%R-MMU-9018519",0.171641791044776,0.33526734739591,-0.464350300131288,-1.23411023026785,114,36,"POLR2L;POLR2F;POLR2H;POLR2I;USF2;HSP90AA1;GTF2F2;KAT2B;HSP90AB1;POLR2E;POLR2G;GTF2A2;SP1"
"RA_Peroxisomal_protein_import%R-MMU-9033241",0.171597633136095,0.33526734739591,0.43364835697371,1.24599058739937,57,34,"LONP2;GNPAT;CROT;CAT;HSD17B4;IDH1;EHHADH;CRAT;PEX14"
"RA_mTORC1-mediated_signalling%R-MMU-166208",0.172818791946309,0.33526734739591,-0.541465230262205,-1.27286824644724,102,20,"LAMTOR4;LAMTOR2;RPS6;EIF4B;LAMTOR5"
"RA_Signaling_by_ERBB4%R-MMU-1236394",0.172881355932203,0.33526734739591,-0.581734114943079,-1.29240695282816,101,15,"RPS27A;PSENEN"
"RA_Processing_of_Capped_Intronless_Pre-mRNA%R-MMU-75067",0.17329093799682,0.33526734739591,-0.502085499804259,-1.26238952349549,108,28,"SNRPF;SNRPE;SNRPD3;SNRPG;NUDT21;NCBP2;PABPN1;CPSF7"
"RA_Regulation_of_insulin_secretion%R-MMU-422356",0.174019607843137,0.335524106903035,0.498885318579936,1.246485876422,70,19,"GNA15;ABCC8;PRKACA;GNA11;ITPR1;ITPR2;PRKACB;GNG12;RAPGEF3;PLCB3;PLCB1"
"BP_retrograde_vesicle-mediated_transport,_Golgi_to_endoplasmic_reticulum%0006890",0.0439882697947214,0.33822091886608,0.47422245471236,1.42152571725711,14,40,"COPA;COPB2;GOLPH3L;PITPNB;SCFD1;NBAS;ARCN1;COG4;GBF1;SCYL1"
"WP_Signal_Transduction_of_S1P_Receptor%WP57",0.188235294117647,0.342522052927025,0.495048516532128,1.20767652399018,79,15,"AKT1;PIK3C2G;RACGAP1;GNAI3;MAPK1;SPHK2"
"WP_Parkinsons_Disease_Pathway%WP3638",0.194373401534527,0.342522052927025,0.443909338268849,1.22584543653409,75,25,"UBA1;UBE2J1;EPRS;CASP2;UBA7;MAPK14;PINK1;CASP7"
"WP_TYROBP_Causal_Network%WP3625",0.194767441860465,0.342522052927025,0.376717208805218,1.16709576859054,66,44,"BIN2;NCKAP1L;RPS6KA1;ELF4;ITGB2;IGSF6;NRROS;SH2B3;ABCC4;GAPT;PLEK;APBB1IP;IL13RA1;ZFP36L2;C3"
"KEGG_Estrogen_signaling_pathway%mmu04915",0.168918918918919,0.343035343035343,0.356033027541615,1.15402868369339,49,67,"RAF1;AKT1;NCOA2;SHC1;GNAS;ADCY3;FKBP5;MAP2K1;PRKACA;ITPR1;CREB1;NCOA1;PIK3R2;PIK3CB;ITPR2"
"RA_Downstream_signal_transduction%R-MMU-186763",0.178743961352657,0.343456826762955,0.493893893686936,1.22067597304754,73,18,"STAT6;PLCG1;PIK3R2;PIK3CB;NCK2;RASA1;STAT3;STAT5A;CRKL"
"RA_Degradation_of_DVL%R-MMU-4641258",0.181137724550898,0.346872581367877,-0.463300903841451,-1.21957141696134,120,35,"RPS27A;RBX1;PSMB5;PSMB6;PSMA7;PSMD9;PSMB1;PSMD13;PSMC5;PSMD7;PSMD10;PSMD4"
"RA_Amino_acids_regulate_mTORC1%R-MMU-9639288",0.184249628528975,0.346931574788672,-0.451985922723241,-1.22220849470824,123,39,"LAMTOR4;LAMTOR2;ATP6V1G1;ATP6V1F;ATP6V0B"
"RA_Cellular_response_to_starvation%R-MMU-9711097",0.184249628528975,0.346931574788672,-0.451985922723241,-1.22220849470824,123,39,"LAMTOR4;LAMTOR2;ATP6V1G1;ATP6V1F;ATP6V0B"
"RA_DNA_Replication%R-MMU-69306",0.183453237410072,0.346931574788672,0.332525412229383,1.14817213210238,50,98,"POLE;CDC23;POLD1;CUL1;CDC6;POLA1;ANAPC2;MCM6;MCM2;MCM5;ORC3;CDC16;ORC5;UBE2E1;ANAPC1;PSMD1;MCM7;RFC5;RPA1;MCM4;MCM10;ORC1;PSMF1;KPNA1"
"RA_Platelet_degranulation%R-MMU-114608",0.182692307692308,0.346931574788672,0.385397515766451,1.203788543882,56,52,"VCL;ACTN4;TLN1;FERMT3;FLNA;MAGED2;TOR4A;FN1;HGF;VEGFA"
"RA_Transcription-Coupled_Nucleotide_Excision_Repair_(TC-NER)%R-MMU-6781827",0.181818181818182,0.346931574788672,-0.405477872620078,-1.18355778452984,127,66,"POLR2L;POLR2F;RPS27A;POLR2H;GTF2H5;RBX1;POLR2I;XPA;RPA3;POLE4;HMGN1;POLE3;ISY1"
