"pathway","pval","padj","ES","NES","nMoreExtreme","size","leadingEdge"
"BP_mRNA_processing%0006397",0.0153677277716795,0.209976938948902,-0.462959766237325,-1.34442281053128,13,171,"SREK1IP1;FRG1;TRA2A;ARGLU1;MAGOH;SRSF9;SNRNP27;PRKRIP1;SNRNP48;KIN;SFPQ;RBM25;PRPF38B;WTAP;CIR1;HNRNPH1;NSRP1;ACIN1;NUDT21;SRPK1;ALYREF;LGALS3;SRSF7;ARL6IP4;TARDBP;PABPC1;SMNDC1;PPIL3;LARP7;CD2BP2;SNRNP35;TSEN15;SON;CRIPT;SRSF3;ZRANB2;ZC3H13;CHD8;SRSF5;IWS1;C1QBP;HNRNPA3"
"BP_protein_autophosphorylation%0046777",0.0148148148148148,0.209976938948902,0.456018001933791,1.51751813560555,1,96,"SIK2;CAD;MAP3K3;JAK2;STK24;SIK1;MAP3K9;EIF2AK1;PRKACA;HCK;MTOR;PRKX;MARK2;ATR;SLK;MAP3K20;FER;CSF1R;SYK;MINK1;LRRK2;MAP3K11;LMTK2;CLK3;DAPK1;RIPK3;PEAK1;EIF2S1;RIPK1;KIT;PDGFRB;CDK12;EEF2K;CHEK2;TRPM7;ULK2;ABL1;STK10;ULK1;PAK1;ATM;TAOK3;EIF2AK4;IRAK1;TTK;PASK;FES;DYRK1A;VRK2;STK16"
"BP_positive_regulation_of_vascular_associated_smooth_muscle_cell_proliferation%1904707",0.0155763239875389,0.209976938948902,0.644664431452771,1.63969809164534,4,21,"MEF2D;XBP1;DNMT1;JAK2;MFN2;MAP3K7;MMP9;GNAI3;HPGD;PAK1;CALCRL;NF1;GRK2;FRS2"
"BP_mitotic_spindle_organization%0007052",0.0155038759689922,0.209976938948902,0.508341627394208,1.51238148630759,3,42,"CLASP2;KIF4;CKAP5;ILK;STIL;DLGAP5;TUBG1;CCNB1;CLASP1;INTS13;MAP1S;PLK1;TACC1;AURKB;WDR62"
"BP_mitotic_sister_chromatid_segregation%0000070",0.0148148148148148,0.209976938948902,0.584165293181461,1.6314210208459,3,31,"NCAPG2;ZFP207;ESPL1;TUBG1;KNTC1;KIF18A;NSL1;KIF18B;PLK1;ZW10;KNL1"
"BP_leukocyte_cell-cell_adhesion%0007159",0.0150602409638554,0.209976938948902,0.659145542908747,1.62755566130035,4,19,"FERMT3;OLR1;TNIP1;ITGB2L;ITGB1;ITGB2;ITGA5;SYK;NT5E;PECAM1;CD177"
"BP_Schwann_cell_development%0014044",0.0160857908847185,0.214064755619715,0.689362574948548,1.6642256374153,5,16,"RAF1;MED12;ILK;DAG1;ERBB3;MAP2K1;MAPK1"
"KEGG_Neutrophil_extracellular_trap_formation%mmu04613",0.0745341614906832,0.215217391304348,0.380354451321741,1.30182655260104,11,84,"RAF1;PRKCB;PLCG2;AKT1;PADI4;MAPK14;HDAC5;PIK3R2;ATG7;PIK3CB;ITGB2L;MPO;MTOR;ITGB2;HDAC9;MAP3K7;RAC1;SYK;HDAC10;MAP2K1;PLCG1;MAPK1"
"KEGG_Th17_cell_differentiation%mmu04659",0.075,0.215217391304348,0.418653748160525,1.33310442515438,14,59,"JAK3;STAT6;NFATC1;TGFBR2;TYK2;MAPK14;JAK1;JAK2;NFATC3;STAT1;MTOR;IKBKG;PLCG1;MAPK1;STAT5B;RXRA;IL6ST;SMAD4;STAT3;NFKBIE;NFATC2;STAT5A;MAPK9;IFNGR1;IL1RAP;IL12RB1;TGFB1;HIF1A;SMAD3;TGFBR1;RXRB"
"KEGG_Kaposi_sarcoma-associated_herpesvirus_infection%mmu05167",0.073394495412844,0.215217391304348,0.328929295532879,1.19242190596027,7,125,"MYC;RAF1;PIK3CG;PLCG2;NFATC1;AKT1;TYK2;MAPK14;JAK1;CASP8;BECN1;JAK2;NFATC3;TBK1;PIK3R2;PIK3CB;STAT1;HCK;MTOR;CREB1;VEGFA;RAC1;RB1;STAT2;GNG12;IKBKG;SYK"
