pathway,pval,padj,ES,NES,nMoreExtreme,size,leadingEdge
RA_PCP/CE_pathway%R-MMU-4086400,0.416543575,0.577340519,-0.375624947,-1.031853509,281,44,RPS27A;AP2S1;PSMB5;PSMB6;CLTB;PSMA7;PSMD9;PSMB1;PSMD13;PSMC5;PSMD7;PSMD10;PSMD4
RA_Regulated_Necrosis%R-MMU-5218859,0.413235294,0.577340519,-0.381408639,-1.038243833,280,40,RPS27A;CHMP4B;BAX;XIAP;TRADD;HSP90AA1;STUB1;CHMP2A
RA_Nonhomologous_End-Joining_(NHEJ)%R-MMU-5693571,0.418719212,0.577791461,0.412730697,1.041788639,169,20,PRKDC;DCLRE1C;XRCC6;KAT5;POLL;RIF1;POLM
"KEGG_Valine,_leucine_and_isoleucine_degradation%mmu00280",0.394578313,0.582307317,0.35082234,1.042733506,130,39,ALDH3A2;EHHADH;HIBADH;HADHB;4930438A08RIK;HADHA;ALDH9A1;PCCA;AACS;ALDH2
KEGG_Peroxisome%mmu04146,0.394822006,0.582307317,0.32551986,1.028353196,121,57,XDH;GNPAT;CROT;CAT;ACSL5;HSD17B4;ABCD2;IDH1;EHHADH;CRAT;FAR2;ACSL1;ABCD1;PEX14
BP_positive_regulation_of_interferon-alpha_production%0032727,0.157894737,0.582652385,0.493987628,1.284151505,62,20,STAT1;TBK1;DHX36;PTPN22;TRAF3IP3;IFIH1;MAVS;DHX9
BP_positive_regulation_of_substrate_adhesion-dependent_cell_spreading%1900026,0.158854167,0.582652385,0.457057242,1.264745571,60,26,ILK;FLNA;CASS4;RAC1;DNM2;UNC13D;DOCK5;NEDD9;TRIOBP;LIMS1;CDC42;PREX1
BP_pyroptotic_inflammatory_response%0070269,0.158854167,0.582652385,0.453945961,1.256136192,60,26,NLRP1A;CASP8;DPP9;GSDME;NAIP2;DHX9;TRIM21;GZMB;CASP1;CASP3
BP_COPII-coated_vesicle_cargo_loading%0090110,0.15952381,0.58304829,0.515127817,1.268509739,66,16,SEC24D;SEC31A;SEC24C;SEC23A;SEC23B;TBC1D20;SCAP;SEC13
BP_positive_regulation_of_cytokine_production%0001819,0.160629921,0.585031082,-0.481832935,-1.240652594,101,32,S100A13;SOD1;TMF1
RA_SUMOylation_of_transcription_cofactors%R-MMU-3899300,0.425304878,0.585444123,-0.389890371,-1.016498133,278,33,DDX17;NPM1;PARK7;ING2;SUMO2;CBX8;PHC3;EP300
RA_Signaling_by_PDGF%R-MMU-186797,0.427055703,0.586420392,0.380965928,1.007787806,160,24,STAT6;PLCG1;PIK3R2;PIK3CB;NCK2;RASA1;STAT3;PDGFRB;STAT5A;CRKL
BP_regulation_of_stem_cell_differentiation%2000736,0.162162162,0.58771777,0.496038395,1.271373616,65,19,SMYD5;NSUN2;TGFBR2;KDM3A;GATAD2A;RBBP7;KDM4C;MTA2
BP_positive_regulation_of_autophagy%0010508,0.1625,0.58771777,0.387458321,1.217602093,51,56,XBP1;TSC2;BECN1;ATG7;DEPDC5;ATG13;TRIM32;SQSTM1;PRKAA1;TBK1;MAP2K1;KAT5;ATF6;UFL1;ULK1;CCNY;TRIM21;DAPK1;AMBRA1;LRRK2;MAP3K7;PIK3C2A;CDK16;IGTP
BP_positive_regulation_of_cysteine-type_endopeptidase_activity%2001056,0.163865546,0.590598739,-0.405637759,-1.203129635,116,71,RPS27L;TFAP4;FAM162A;RACK1;PDCD5;ANP32B;BAX;BAK1;CDKN2A;RNF7;S100A9;PDCD2;RPS3
BP_protein_methylation%0006479,0.164705882,0.591573377,-0.537333831,-1.255974163,97,19,COMT;FAM98B;SNRPD3
BP_negative_regulation_of_type_I_interferon-mediated_signaling_pathway%0060339,0.165413534,0.592066373,0.490961569,1.276285079,65,20,ADAR;CNOT7;STAT2;CACTIN;METTL3;MAVS;YTHDF2;OAS3;OAS1A;USP18;GIGYF2;OAS1G
RA_Resolution_of_AP_sites_via_the_multiple-nucleotide_patch_replacement_pathway%R-MMU-110373,0.433497537,0.593243125,0.40799965,1.029846832,175,20,POLE;POLD1;RFC5;RPA1
RA_Immunoregulatory_interactions_between_a_Lymphoid_and_a_non-Lymphoid_cell%R-MMU-198933,0.434131737,0.593243125,-0.381752618,-1.004907562,289,35,H2-Q4;H2-Q6;IFITM3;CD300C2;CD300LG;H2-Q7;H2-T22;FCGR4
"WP_GPCRs,_Class_A_Rhodopsin-like%WP189",0.402079723,0.594378721,-0.473223309,-1.043573175,231,15,CXCR4;FPR2;CX3CR1;PTAFR;ADRB2;GPR65;CCR2
BP_phosphatidylinositol_metabolic_process%0046488,0.1675,0.597474227,0.465340837,1.279841005,66,24,PIP5K1C;PLCG2;FIG4;PLCL2;PLCG1;INPP5E;MTMR2;PLEK
RA_Synthesis_of_PA%R-MMU-1483166,0.438423645,0.597591345,0.40465205,1.021397031,177,20,GNPAT;PLA2G4A;AGPAT2;PLA2R1;GPD2
RA_Programmed_Cell_Death%R-MMU-5357801,0.43943662,0.597591345,-0.331970622,-1.010622171,311,88,RPS27A;CHMP4B;BAX;XIAP;ACIN1;TRADD;SATB1;DYNLL1;HSP90AA1;BCL2;STUB1;CHMP2A;BAD;HMGB2;BCAP31;ROCK1
BP_ERK1_and_ERK2_cascade%0070371,0.169270833,0.599669369,0.451384454,1.249048121,64,26,MYC;IQGAP3;ATP1A3;MAP2K1
BP_regulation_of_protein_phosphorylation%0001932,0.16909621,0.599669369,0.398090266,1.205450708,57,41,FNIP2;PIK3CG;AGRN;MTOR;FN1;STAT2;PPP2R5B;FER;AXIN1;SESN2;RPTOR;PPP2R5D;ATG14;RICTOR;L1CAM;PLXNB2;DVL1;CELSR3;CORO1C;TADA3;CCNYL1
BP_positive_regulation_of_apoptotic_signaling_pathway%2001235,0.169950739,0.60003016,0.473787663,1.271595692,68,22,MYC;CASP2;CTSC;JAK2;PML
RA_Hedgehog_'on'_state%R-MMU-5632684,0.443131462,0.601163887,-0.3693517,-1.014620704,299,44,RPS27A;RBX1;PSMB5;PSMB6;PSMA7;PSMD9;PSMB1;PSMD13;PSMC5;PSMD7;PSMD10;PSMD4
KEGG_IL-17_signaling_pathway%mmu04657,0.410714286,0.602380952,-0.382556524,-1.037634441,275,44,TAB2;S100A9;TRADD;HSP90AA1;CEBPB;FOS;NFKBIA;HSP90AB1;S100A8;MAPK4;GSK3B
BP_negative_regulation_of_cilium_assembly%1902018,0.171428571,0.603196126,0.505928722,1.245856834,71,16,AKT1;TRIM32;KIF24;TBC1D30;EVI5L
BP_response_to_estrogen%0043627,0.1725,0.603677899,0.458140836,1.260038622,68,24,BCAS3;RBBP5;CTNNA1;RCAN1;PRKAA1
BP_negative_regulation_of_cell_differentiation%0045596,0.172757475,0.603677899,-0.520447088,-1.265328311,103,24,ANP32B;ACTB;BCL7C;BICRA;HOPX
BP_P-body_assembly%0033962,0.173310225,0.603677899,-0.566566398,-1.249417524,99,15,LSM4;LSM3;TNRC6A;DDX6;RC3H1
BP_DNA_unwinding_involved_in_DNA_replication%0006268,0.174876847,0.605196014,0.472462833,1.268039988,70,22,RECQL;BLM;MCM6;MCM2;MCM5;MCM7;RECQL4;RPA1;MCM4;WRN
BP_positive_regulation_of_cytokinesis%0032467,0.176616915,0.605196014,0.460570194,1.248714485,70,23,CDC6;CUL3;AURKB;SVIL;KIF23;KIF20B;ECT2;RACGAP1;CDC42
BP_negative_regulation_of_cell_growth%0030308,0.176386913,0.605196014,-0.403337586,-1.188338207,123,67,CDKN1B;NDUFA13;BST2;RACK1;CDKN2A;CIRBP;SERTAD3;PPARD;PPP1R9B;BCL2;ADIPOR2;BMPR2;P3H1;SERTAD1
BP_response_to_wounding%0009611,0.176661264,0.605196014,-0.506835753,-1.272945546,108,27,COMT;ABHD2;BAX;DST;SRSF5;CD2AP;KLK8;GPX1
BP_apoptotic_mitochondrial_changes%0008637,0.175585284,0.605196014,-0.527756994,-1.255915655,104,21,FMC1;BAX;CDKN2A;RNF7;SOD2;BCL2;SLC25A4;JTB
BP_cellular_response_to_interleukin-4%0071353,0.178571429,0.605742297,0.503945818,1.240973904,74,16,XBP1;FASN;MCM2;NFIL3;HSPA5;PML
BP_blood_coagulation%0007596,0.17847769,0.605742297,0.439120213,1.229904042,67,28,PAPSS2;AP3B1;F13A1;HPS4;HPS1;ANO6;FGL2
BP_cellular_response_to_xenobiotic_stimulus%0071466,0.177595628,0.605742297,0.416232913,1.22859533,64,35,MYC;BLM;PPM1F;MCM7;PRKAA1;UMPS;RECQL5
BP_embryonic_limb_morphogenesis%0030326,0.179487179,0.606865447,-0.545170586,-1.251014084,104,18,PSEN2;PBX2;NOTCH1;MEGF8;NOTCH2
BP_spermatogenesis%0007283,0.180487805,0.608267342,0.294814921,1.122586844,36,192,ODF2;KDM2B;AU040320;WDR48;INPP5B;RAD18;PGM3;AP3B1;PLEKHA1;MLH1;SASS6;MSH6;XRN2;CNOT7;BRCA2;CDC25C;BRIP1;CEP128;RNF114;HSF1;KDM3A;DEDD;HERC4;METTL3;ZCWPW1;UBR2;EIF4G3;ZFP39;DHX36;HPS1
RA_Fatty_acyl-CoA_biosynthesis%R-MMU-75105,0.450738916,0.610014447,0.40090354,1.011935282,182,20,ACLY;ACSL5;ACSL1;PPT1
BP_carbohydrate_phosphorylation%0046835,0.183333333,0.613870968,0.501971873,1.236113037,76,16,HK1;GNE;HK3;TKFC;FCSK;POMK
BP_Rho_protein_signal_transduction%0007266,0.183060109,0.613870968,0.413223842,1.219713449,66,35,ARHGEF11;COL1A2;RIPOR1;ABL2;PLEKHG5;GNA12;PECAM1;RACGAP1;CDC42;ADGRG1;RHOJ;LRRK2
BP_regulation_of_neurotransmitter_receptor_localization_to_postsynaptic_specialization_membrane%0098696,0.185882353,0.615932354,0.496818721,1.211994958,78,15,KALRN;KIF2C;DAG1;MAP2K1;NETO2;TNIK
BP_midbody_abscission%0061952,0.185463659,0.615932354,0.482171882,1.253435741,73,20,KIF20A;STX2;AURKB;MTMR4;CHMP7
BP_cholesterol_homeostasis%0042632,0.185410334,0.615932354,0.383012652,1.178985708,60,46,XBP1;MIA2;ABCA2;HSDL2;NR1H2;LRP5;WASHC5;SCARB1;LDAH;DGAT2
BP_G1/S_transition_of_mitotic_cell_cycle%0000082,0.186746988,0.615932354,0.375642475,1.183822079,61,53,MYC;POLE;PHF8;IQGAP3;CCNB1;USP37;ITGB1;NFATC1
BP_ossification%0001503,0.186915888,0.615932354,-0.460559487,-1.218506646,119,37,RPL38;FOSL2;BCL2;SUCO;SP1;RUNX3;SLC26A2;TMCO1;TMEM38B;RUNX1
RA_DNA_strand_elongation%R-MMU-69190,0.457286432,0.617391514,0.394930656,1.013822352,181,21,POLD1;POLA1;RFC5;RPA1;RFC1;POLA2;PRIM1;PRIM2;POLD2
BP_regulation_of_GTPase_activity%0043087,0.189333333,0.618012579,0.429385354,1.228907607,70,30,ARHGAP1;RAB3GAP2;AGRN;MTOR;TBC1D15;RABGAP1;VAV3;SIPA1L1;VAV1;ALS2
BP_protein_modification_process%0036211,0.18852459,0.618012579,0.40889968,1.206949815,68,35,AP3B1;PARP1;MAN2B1;KAT2A;POMGNT1;TTLL1;UBA7;KAT5;KDM1A;UEVLD;TTLL5
BP_regulation_of_cell_shape%0008360,0.189285714,0.618012579,0.353049195,1.160593878,52,78,SYNE3;MYH9;FMNL3;RHOBTB2;MKLN1;HCK;RAC1;EPB41;CYFIP1;FN1;NF2;FMNL1;MSN;PXN;VEGFA;CSF1R;SH3KBP1;PRPF40A;TBCCD1;ARHGAP15;PLXNB3;ANXA1;EZR;GNA12;CDC42SE2;ZMPSTE24;WDR1
BP_Notch_signaling_pathway%0007219,0.190193165,0.618873057,-0.434635857,-1.205893864,127,46,CDKN1B;PSENEN;PSEN2;RPS19;NOTCH1;NFKBIA;EPN1;POFUT1;NKAP;NOTCH2;HP
BP_positive_regulation_of_smoothened_signaling_pathway%0045880,0.192941176,0.619723781,0.492275136,1.20091083,81,15,CTNNA1;TEDC1;POR;TUBD1;IFT172;PDCL
BP_protein_branched_polyubiquitination%0141198,0.197619048,0.619723781,0.478493796,1.204493513,82,17,CDC23;UBR5;ANAPC2;CDC16;ANAPC1
BP_negative_regulation_of_interleukin-6_production%0032715,0.1975,0.619723781,0.444649921,1.22293415,78,24,ARRB1;NCKAP1L;ELF4;NLRX1;PTPN6;HGF;PTPN22
BP_neuron_development%0048666,0.192207792,0.619723781,0.438860313,1.222942138,73,27,XBP1;FIG4;SCYL3;BECN1;SCYL1;VEGFA;PSEN1;THOC2;GIT1;DGKG;MTMR2;ATP8A2
BP_SCF-dependent_proteasomal_ubiquitin-dependent_protein_catabolic_process%0031146,0.194805195,0.619723781,0.437893164,1.220247049,74,27,FBXW5;CUL1;FBXO9;CUL2;FBXO38;CCNF;BTRC;FBXW7;CUL5;SKP2;FBXO31;FBXL17
BP_peptidyl-threonine_phosphorylation%0018107,0.194444444,0.619723781,0.398249074,1.180067247,69,37,CAD;AKT1;PRKDC;MTOR;TTK;TBK1;PRKACA;HIPK2;ULK1
BP_carbohydrate_metabolic_process%0005975,0.193732194,0.619723781,0.396788512,1.190019012,67,39,PGM3;PGM1;GBA2;LANCL2;IDUA;GLB1L;TKFC;EDEM2;B4GALT5;GNPDA2
BP_extracellular_matrix_organization%0030198,0.196581197,0.619723781,0.394344757,1.182689881,68,39,TFIP11;EMILIN1;SMARCA4;MMP19;FN1;IDUA;COL1A2;COL6A4;POMT1;COL19A1;COL1A1;NPHP3;IBSP
BP_DNA_recombination%0006310,0.196319018,0.619723781,0.372417205,1.15651457,63,48,LIG3;RECQL;XRN2;ACTL6A;TOP3B;BRCA2;TOP3A;RAD50;RECQL4;EME1;EXO1;DCLRE1C;WRN
BP_positive_regulation_of_DNA-binding_transcription_factor_activity%0051091,0.196261682,0.619723781,0.371882674,1.164062935,62,55,PLCG2;AKT1;SMARCA4;TRIM37;HDAC5;LRP5;JUP;HSF1;TRIM32;PPP2R5B;SP100;DVL2;HIPK2;TRIM14;MAVS
BP_liver_development%0001889,0.191919192,0.619723781,0.350774186,1.139693067,56,68,CAD;PKD1;XBP1;UGT1A7C;SMARCA4;ATG7;PTCD2;HGF;PKM;MED1;AACS
BP_defense_response_to_bacterium%0042742,0.195323246,0.619723781,-0.390389935,-1.170540017,141,77,ROMO1;TMF1;CAMP;TAB2;FCER1G;XIAP;PGLYRP1;FPR2;AKIRIN2;CEBPB;ISG15;SPN;NOTCH2
RA_RUNX1_regulates_genes_involved_in_megakaryocyte_differentiation_and_platelet_function%R-MMU-8936459,0.461148649,0.621116481,-0.445891618,-1.005566369,272,16,HIST1H2AB;SETD1A;SETD1B;HIST1H2AC;KAT2B;EP300;KMT2B
BP_face_morphogenesis%0060325,0.200501253,0.622923511,0.472415015,1.228072161,79,20,SPECC1L;PLEKHA1;ASPH;TIPARP;COL1A1;SGPL1;TGFB1
BP_ubiquitin-dependent_protein_catabolic_process%0006511,0.2,0.622923511,0.294358742,1.096926396,44,170,KCTD10;UBE4A;XBP1;RNF6;ARRB1;RNF123;NEDD4L;CUL1;UBA1;CUL3;VCP;DDB1;CUL4B;NPLOC4;TOPORS;RNF213;RNF114;HECTD1;TRIM32;NEDD4;FBXW8;RFFL;BTRC;HERC4;RNF34;PSMF1;TRPC4AP;UBR2;RNF19A;HDAC6;RNF166;TRIP12;BAG6;HERPUD1;USP38;DTL;PSMC2;USP22;RNF125;RNF217;EPG5;UBE3B;SKP2;AMFR;RNF126;TTC3;CUL7;UBE3C;EDEM1;ARRDC4;MKRN2;HERC6
BP_limb_development%0060173,0.199672668,0.622923511,-0.500775411,-1.230831008,121,25,MED31;SLC39A1;TAF10;KAT2B;MEGF8;BMPR2;RC3H2
BP_negative_regulation_of_smooth_muscle_cell_proliferation%0048662,0.201039861,0.622923511,-0.557567276,-1.229572257,115,15,COMT;AIF1;NPR1;PPARD;BMPR2
BP_mRNA_transport%0051028,0.201807229,0.623440189,0.372111344,1.157398943,66,47,POM121;ZC3H3;NUP188;G3BP2;RANBP2;NUP93;HSF1;IGF2BP3;NUP88;NUP98;LRPPRC;NXT2;AAAS
BP_central_nervous_system_development%0007417,0.205128205,0.628436288,0.389242447,1.167387408,71,39,SPTBN1;ANKLE2;ALDH3A2;GBA2;DHX30;GSN;TRP53;SCIN;VPS4B;ELP3
BP_intracellular_calcium_ion_homeostasis%0006874,0.205357143,0.628436288,0.378361605,1.17089233,68,45,NPTN;CHERP;PRKCB;ATP2C1;ATP13A2;PSEN1;ATP2A2;SLC8A1;PIK3CB;HERPUD1
BP_learning_or_memory%0007611,0.206451613,0.628436288,-0.477948667,-1.211219739,127,29,COMT;DBI;PSEN2
BP_response_to_cadmium_ion%0046686,0.206185567,0.628436288,-0.543418291,-1.229796444,119,17,CDKN1B;NUDT1;SOD2;NPC1;PCNA;CDK1;GSS
BP_positive_regulation_of_cilium_assembly%0045724,0.206185567,0.628436288,-0.544663519,-1.218153463,119,16,PPP1R35;IFT20;CCP110;GSK3B
BP_negative_regulation_of_Notch_signaling_pathway%0045746,0.207142857,0.628696742,0.488407087,1.202709554,86,16,KCTD10;ARRB1;METTL3;CBFA2T2
KEGG_Propanoate_metabolism%mmu00640,0.432717678,0.63058319,0.371590439,1.004770859,163,25,ECHDC1;EHHADH;HADHA;PCCA;ACACA;ALDH6A1;DLD;HIBCH;LDHB;ACSS2;MLYCD;SUCLG1
KEGG_Viral_life_cycle%mmu03250,0.43472023,0.63058319,-0.370589073,-1.029007491,302,49,CXCR4;BST2;CHMP4B;RAN;CPSF7;KAT2B;PPIA;NELFE;CREBBP;SERINC5;EP300;TRIM5;SUPT4A
BP_response_to_toxic_substance%0009636,0.208722741,0.631644914,-0.45289541,-1.198229724,133,37,COMT;FMC1;PENK;BAX;XPA;SRSF9;GSTP1;BCL2;FOS
BP_positive_regulation_of_DNA_binding%0043388,0.209621993,0.632522177,-0.538319734,-1.218258025,121,17,TXN1;NME1;EDF1;PLAUR;HMGB2;CALM1;ERCC2;HIPK1;HMGB1
RA_NOD1/2_Signaling_Pathway%R-MMU-168638,0.470873786,0.632701532,-0.415147908,-1.000088885,290,23,RPS27A;TAB2
BP_response_to_glucose%0009749,0.210361068,0.632912429,-0.466012435,-1.204146577,133,33,CDKN1B;SELENOT;SELENOS;KHK;CTSL;PPARD
BP_post-transcriptional_regulation_of_gene_expression%0010608,0.211129296,0.633387889,-0.494350641,-1.215039885,128,25,NPM1;NUDT21;ZC3H7B;PUM2;RC3H1;RC3H2
BP_positive_regulation_of_mitochondrial_fission%0090141,0.212271973,0.634980716,-0.50636556,-1.201618518,127,20,FIS1;RALA;RALBP1
BP_fatty_acid_biosynthetic_process%0006633,0.213759214,0.637592138,0.469737112,1.203961987,86,19,FASN;ACLY;BRCA1;PRKAA1;ACACA
KEGG_Long-term_potentiation%mmu04720,0.442771084,0.638751728,0.337295871,1.01254319,146,40,RAF1;PRKCB;RPS6KA1;RPS6KA2;MAP2K1;PRKACA;ITPR1;ITPR2
WP_Notch_Signaling_Pathway%WP29,0.440944882,0.642519685,0.350695041,0.982239568,167,28,NUMB;NCSTN;KAT2A;DVL3;SNW1;PSEN1;DVL2;ADAM17
RA_Neurotransmitter_receptors_and_postsynaptic_signal_transmission%R-MMU-112314,0.479892761,0.643284821,0.351610447,0.974262535,178,28,PRKCB;AP2A1;ADCY3;PRKACA;CAMKK1;CREB1;NSF;AP2B1
RA_APC/C:Cdc20_mediated_degradation_of_Securin%R-MMU-174154,0.482810164,0.645658248,-0.356828328,-0.982376481,322,45,RPS27A;UBE2S;PSMB5;PSMB6;PSMA7;PSMD9;PSMB1;ANAPC16;PTTG1;PSMD13;PSMC5;PSMD7;PSMD10;PSMD4;ANAPC11;UBE2C
KEGG_Toxoplasmosis%mmu05145,0.452380952,0.649068323,0.299066803,0.979462469,132,69,AKT1;CASP8;PIK3CG;JAK1;TYK2;ITGB1;ALOX5;STAT1;MAPK14;IKBKG;MAP2K3;JAK2
BP_positive_regulation_of_telomere_maintenance_via_telomerase%0032212,0.219512195,0.651428571,0.406873779,1.174390921,80,31,MAP3K4;CCT6A;AURKB;ATR;PARN;POT1A;TCP1;ATM;CCT3;MAPK1;NEK7;CCT8;CCT7;HMBOX1;CTNNB1;WRAP53;CCT5
BP_rhythmic_process%0048511,0.219653179,0.651428571,0.373369394,1.147782708,75,42,USP7;PRKDC;TOP2A;MTOR;DDB1;ATG7;KDM5B;CRTC1;PRKAA1;BTRC;SIN3A;CCAR2
BP_mRNA_transcription_by_RNA_polymerase_II%0042789,0.2228739,0.655362914,0.380864553,1.141676762,75,40,TAF6;AP3B1;FLNA;NCOA2;TAF1;NR1H2;HLTF;MED1;CREB1;NCOA1;TBP
BP_response_to_ionizing_radiation%0010212,0.222543353,0.655362914,0.370258434,1.138219241,76,42,BRCA1;PRKDC;RRM1;DCLRE1C;TICRR;XRCC6;RAD54L;KAT5;INTS3;ATM;NEK1;RFWD3;RAD54B;MECP2;TRP53BP2;COP1
"BP_mRNA_cis_splicing,_via_spliceosome%0045292",0.221649485,0.655362914,-0.538508794,-1.204388269,128,16,CWC15;NCBP2;SRSF3;RBM17;WBP4;BC005624;SRSF7;SDE2
BP_nuclear_migration%0007097,0.226190476,0.655826018,0.479076633,1.179733174,94,16,DCTN1;SYNE3;CDC42;LMNB2;SYNE2;TACC1;SYNE1
BP_hepatocyte_apoptotic_process%0097284,0.226044226,0.655826018,0.466350539,1.195282012,91,19,CASP8;PIK3CG;ADAR;GSN;LIMS1;RB1
BP_cardiac_muscle_cell_differentiation%0055007,0.225210084,0.655826018,-0.513758285,-1.20086824,133,19,IFT20;KDM6B;FOXP1;ARID1A;CACYBP
BP_blastocyst_hatching%0001835,0.225085911,0.655826018,-0.537755505,-1.202703518,130,16,NDUFA2;UBE2A;COPRS
BP_regulation_of_DNA_strand_elongation%0060382,0.225085911,0.655826018,-0.537939073,-1.203114073,130,16,INO80D;NUCKS1;YY1
BP_transcription_by_RNA_polymerase_II%0006366,0.228448276,0.660527327,0.307511671,1.101252061,52,132,MYC;JAK3;NCAPG2;XBP1;POLR2B;GTF2IRD1;MED16;TSC2;THRAP3;GTF2I;MED25;POLRMT;SMARCC2;POLR1B;POU2F1;WWP2;POLR1A;SMARCA4;RPAP1;NFATC1;TFDP1;PHRF1;SQSTM1;NFIL3;MED1;MAPK14;NFATC3
RA_Degradation_of_the_extracellular_matrix%R-MMU-1474228,0.497297297,0.663455873,0.343852937,0.958016418,183,29,MMP19;FN1;COL1A2;CAPN1;CAST;COL19A1;COL1A1;CTSB
BP_T_cell_homeostasis%0043029,0.230179028,0.663541445,0.422724223,1.167343227,89,25,JAK3;NCKAP1L;RIPK3;PPP2R1A;PPP2R3C
BP_response_to_virus%0009615,0.230769231,0.663541445,-0.412942471,-1.162681275,155,51,RPS15A;BST2;IFI27L2A;IFITM3;EEF1G;ISG15;NPC2;STMN1;PSMA2
RA_Chromosome_Maintenance%R-MMU-73886,0.49929078,0.664540684,-0.334068638,-0.976272232,351,67,CENPW;CENPX;NHP2;CENPS;NPM1;RPA3;HIST1H2AB;MIS18A;GAR1;TEN1;HIST1H2AC;CENPK;CENPH;ITGB3BP;PCNA;TERF2;TERF1;RSF1;CENPA
BP_positive_regulation_of_protein_catabolic_process%0045732,0.232786885,0.66565506,0.356569531,1.121935733,70,59,DCAF1;VPS35;NEDD4L;VCP;DDB1;CUL4B;ATG7;RNF41;FAF1;VPS11;UBXN2A;MSN;TRIM32;NEDD4;AXIN1;EZR;SGSM3;TIPARP;NSF;STX5A;SNX1;DTL
BP_multivesicular_body_sorting_pathway%0071985,0.232235702,0.66565506,-0.541606012,-1.194373766,133,15,CHMP4B;CHMP5;SNF8;CHMP2A;CHMP3;VPS25
KEGG_Endocrine_and_other_factor-regulated_calcium_reabsorption%mmu04961,0.470430108,0.667707249,0.352329685,0.981455754,174,28,PRKCB;AP2A1;CLTC;GNAS;DNM2;AP2M1;ATP1A3;PRKACA;SLC8A1;ATP1A1;AP2A2;AP2B1
KEGG_Cortisol_synthesis_and_secretion%mmu04927,0.468319559,0.667707249,0.342965883,0.970959723,169,30,GNAS;ADCY3;SCARB1;PRKACA;GNA11;ITPR1;CREB1;ITPR2;ATF6B
RA_Energy_dependent_regulation_of_mTOR_by_LKB1-AMPK%R-MMU-380972,0.504966887,0.669088734,-0.411142599,-0.975344057,304,21,LAMTOR4;LAMTOR2
RA_Class_I_peroxisomal_membrane_protein_import%R-MMU-9603798,0.505084746,0.669088734,-0.440741593,-0.979171557,297,15,FIS1;PEX16
RA_Ion_homeostasis%R-MMU-5578775,0.507352941,0.669918071,0.383703644,0.958699636,206,19,ATP1A3;ATP2A2;ASPH;PRKACA;SLC8A1;ATP1A1;ITPR1;ITPR2
RA_Intrinsic_Pathway_for_Apoptosis%R-MMU-109606,0.508090615,0.669918071,-0.403079639,-0.971016495,313,23,BAX;XIAP;DYNLL1;BCL2;BAD
BP_lymph_node_development%0048535,0.237647059,0.670897233,0.473756449,1.155734282,100,15,JAK3;RIPK3
BP_mitotic_G2/M_transition_checkpoint%0044818,0.237410072,0.670897233,0.463570601,1.180806343,98,18,BRCA1;NBN;RAD50;ATR;INTS3
BP_protein_localization_to_membrane%0072657,0.239808153,0.670897233,0.461788815,1.176267781,99,18,RRAGC;TM9SF1;TM9SF4;TM9SF3;AP3D1;HPS6;HGS;NMT1
BP_positive_regulation_of_interleukin-12_production%0032735,0.238329238,0.670897233,0.458735443,1.175764106,96,19,PLCG2;IL16;MAPK14;SYK;IRF8
BP_cell_surface_receptor_protein_tyrosine_kinase_signaling_pathway%0007169,0.236979167,0.670897233,0.425648799,1.177833723,90,26,CASS4;SH2D3C;HCK;CSF1R;NEDD9;ERBB3
BP_single_fertilization%0007338,0.239583333,0.670897233,0.424445672,1.174504493,91,26,WDR48;AP3B1;KDM5B;ADCY3;ANTXR2;HPS1;ITPR1
BP_chloride_transmembrane_transport%1902476,0.235294118,0.670897233,0.420573162,1.161403122,91,25,CLIC4;PCYOX1;CLCC1;ANO10;ANO6;UCP2;PACC1;CLCN6
BP_DNA_damage_checkpoint_signaling%0000077,0.240437158,0.670897233,0.394866542,1.16552818,87,35,NBN;TRP53BP1;ATR;RAD9A;PRPF19;ATRIP;MAPK14;UFL1;ATM;CHEK2;PARP9;ERCC6
BP_replication_fork_processing%0031297,0.240437158,0.670897233,0.392877519,1.159657176,87,35,RECQL;FBH1;BLM;ZRANB3;BRCA2;ATR;EME1;TONSL;RTEL1;DDX11;WRN
RA_Signaling_by_MET%R-MMU-6806834,0.510574018,0.671619561,0.321666067,0.953329253,168,38,USP8;ITGB1;RAC1;SH3GL1;SHC1;FN1;COL1A2;HGF;SH3KBP1;STAM2;COL1A1;RANBP10
RA_TNF_signaling%R-MMU-75893,0.514242879,0.674310357,-0.351995589,-0.963661136,342,43,RPS27A;RACK1;TAB2;XIAP;TRADD
RA_Autodegradation_of_Cdh1_by_Cdh1:APC/C%R-MMU-174084,0.515015015,0.674310357,-0.352261483,-0.960466898,342,42,RPS27A;UBE2S;PSMB5;PSMB6;PSMA7;PSMD9;PSMB1;ANAPC16;PSMD13;PSMC5;PSMD7;PSMD10;PSMD4;ANAPC11;UBE2C
BP_receptor_clustering%0043113,0.242574257,0.675045789,0.438737921,1.163447417,97,21,FLNA;AGRN;ITGB2;LGALS9;ITGB2L;CLEC2I;PAK1;NME7
BP_lipid_storage%0019915,0.243243243,0.675097557,0.457043283,1.171427005,98,19,CRY1;LDAH;DGAT2;B4GALNT1;PNPLA2;LIPA;STAT5A
BP_activation_of_GTPase_activity%0090630,0.244094488,0.675653543,0.413031892,1.156834914,92,28,DOCK7;RALGAPB;SIPA1L1;ECT2;NEDD9;NDEL1;ABR
